id,image,pixel_bbox,gps_top_left,gps_bottom_right
1746,tile_37962_5472.tif,"[835, 487, 864, 509]","(238919.74437727127, 8062328.589653502)","(238919.99087727128, 8062328.402653502)"
1747,tile_37962_5472.tif,"[1013, 18, 1048, 39]","(238921.25737727128, 8062332.576153502)","(238921.55487727126, 8062332.397653502)"
1748,tile_37962_5472.tif,"[1334, 103, 1364, 129]","(238923.98587727128, 8062331.853653502)","(238924.24087727128, 8062331.632653502)"
1749,tile_37962_5472.tif,"[9, 727, 35, 774]","(238912.72337727126, 8062326.549653502)","(238912.94437727128, 8062326.150153502)"
1750,tile_37962_5472.tif,"[227, 322, 270, 367]","(238914.57637727127, 8062329.992153502)","(238914.94187727128, 8062329.609653502)"
1751,tile_37962_7296.tif,"[1568, 638, 1617, 680]","(238941.4788772713, 8062327.306153502)","(238941.89537727128, 8062326.9491535025)"
1752,tile_37962_7296.tif,"[197, 15, 224, 43]","(238929.82537727128, 8062332.601653502)","(238930.0548772713, 8062332.363653502)"
1753,tile_37962_7296.tif,"[1452, 670, 1479, 706]","(238940.4928772713, 8062327.034153502)","(238940.72237727128, 8062326.728153502)"
1754,tile_37962_7296.tif,"[381, 749, 403, 781]","(238931.3893772713, 8062326.362653502)","(238931.5763772713, 8062326.090653502)"
1755,tile_37962_7296.tif,"[1661, 341, 1697, 366]","(238942.2693772713, 8062329.830653502)","(238942.57537727128, 8062329.618153502)"
1756,tile_37962_9120.tif,"[117, 719, 142, 742]","(238944.64937727127, 8062326.617653502)","(238944.86187727127, 8062326.422153502)"
1757,tile_37962_9120.tif,"[1342, 865, 1385, 913]","(238955.06187727128, 8062325.376653502)","(238955.42737727126, 8062324.968653502)"
1758,tile_37962_9120.tif,"[1731, 187, 1778, 209]","(238958.36837727128, 8062331.139653502)","(238958.76787727128, 8062330.952653502)"
1759,tile_37962_9120.tif,"[1732, 47, 1752, 92]","(238958.37687727128, 8062332.329653502)","(238958.54687727126, 8062331.947153502)"
1760,tile_37962_9120.tif,"[698, 377, 718, 404]","(238949.58787727126, 8062329.524653502)","(238949.75787727127, 8062329.295153502)"
1761,tile_38988_0.tif,"[789, 346, 813, 373]","(238872.84137727128, 8062321.067153502)","(238873.04537727128, 8062320.837653502)"
1762,tile_38988_0.tif,"[444, 375, 491, 397]","(238869.9088772713, 8062320.820653502)","(238870.30837727129, 8062320.633653502)"
1763,tile_38988_0.tif,"[434, 227, 460, 266]","(238869.8238772713, 8062322.078653502)","(238870.04487727128, 8062321.747153502)"
1764,tile_38988_0.tif,"[162, 388, 189, 422]","(238867.5118772713, 8062320.710153502)","(238867.74137727128, 8062320.421153503)"
1765,tile_38988_0.tif,"[113, 298, 152, 344]","(238867.0953772713, 8062321.475153502)","(238867.4268772713, 8062321.084153502)"
1766,tile_38988_10944.tif,"[1379, 325, 1399, 361]","(238970.8803772713, 8062321.245653502)","(238971.05037727128, 8062320.939653502)"
1767,tile_38988_10944.tif,"[727, 715, 751, 759]","(238965.33837727128, 8062317.930653502)","(238965.54237727128, 8062317.556653502)"
1768,tile_38988_10944.tif,"[1339, 415, 1380, 461]","(238970.54037727127, 8062320.480653502)","(238970.8888772713, 8062320.089653502)"
1769,tile_38988_10944.tif,"[806, 491, 829, 517]","(238966.00987727128, 8062319.834653502)","(238966.20537727128, 8062319.613653502)"
1770,tile_38988_10944.tif,"[1731, 858, 1763, 884]","(238973.8723772713, 8062316.715153502)","(238974.1443772713, 8062316.494153502)"
1771,tile_38988_12768.tif,"[277, 92, 306, 137]","(238977.0173772713, 8062323.226153502)","(238977.26387727127, 8062322.843653502)"
1772,tile_38988_12768.tif,"[1222, 596, 1254, 620]","(238985.04987727126, 8062318.942153502)","(238985.3218772713, 8062318.738153502)"
1773,tile_38988_12768.tif,"[710, 755, 759, 781]","(238980.69787727128, 8062317.590653502)","(238981.11437727127, 8062317.3696535025)"
1774,tile_38988_12768.tif,"[1737, 780, 1757, 814]","(238989.42737727126, 8062317.378153502)","(238989.59737727128, 8062317.089153502)"
1775,tile_38988_12768.tif,"[1480, 432, 1502, 455]","(238987.2428772713, 8062320.336153503)","(238987.42987727126, 8062320.140653502)"
1776,tile_38988_14592.tif,"[580, 501, 609, 525]","(238995.09687727128, 8062319.749653502)","(238995.3433772713, 8062319.545653502)"
1777,tile_38988_14592.tif,"[421, 879, 448, 925]","(238993.7453772713, 8062316.536653502)","(238993.97487727128, 8062316.145653502)"
1778,tile_38988_14592.tif,"[976, 733, 1015, 754]","(238998.4628772713, 8062317.777653502)","(238998.7943772713, 8062317.599153502)"
1779,tile_38988_14592.tif,"[1113, 214, 1148, 257]","(238999.6273772713, 8062322.189153502)","(238999.9248772713, 8062321.823653502)"
1780,tile_38988_14592.tif,"[882, 831, 927, 876]","(238997.6638772713, 8062316.944653502)","(238998.0463772713, 8062316.562153502)"
1781,tile_38988_16416.tif,"[162, 195, 194, 227]","(239007.04787727128, 8062322.350653502)","(239007.31987727128, 8062322.078653502)"
1782,tile_38988_16416.tif,"[979, 533, 1010, 558]","(239013.99237727126, 8062319.4776535025)","(239014.25587727127, 8062319.265153502)"
1783,tile_38988_16416.tif,"[94, 456, 137, 496]","(239006.46987727127, 8062320.132153502)","(239006.8353772713, 8062319.792153502)"
1784,tile_38988_16416.tif,"[39, 347, 87, 393]","(239006.00237727127, 8062321.058653502)","(239006.41037727127, 8062320.667653502)"
